63;137.1;174.087;80;225;30.625;93.125;137.1;-204.712;80;-137.1;220.025;93.125;-225;-15.3125;80;-137.1;-158.775;93.125
64;137.1;176.275;80;225;26.25;91.25;137.1;-202.525;80;-137.1;215.65;91.25;-225;-13.125;80;-137.1;-163.15;91.25
65;137.1;178.462;80;225;21.875;89.375;137.1;-200.337;80;-137.1;211.275;89.375;-225;-10.9375;80;-137.1;-167.525;89.375
66;137.1;180.65;80;225;17.5;87.5;137.1;-198.15;80;-137.1;206.9;87.5;-225;-8.75;80;-137.1;-171.9;87.5
67;137.1;182.837;80;225;13.125;85.625;137.1;-195.962;80;-137.1;202.525;85.625;-225;-6.5625;80;-137.1;-176.275;85.625
68;137.1;185.025;80;225;8.75;83.75;137.1;-193.775;80;-137.1;198.15;83.75;-225;-4.375;80;-137.1;-180.65;83.75
69;137.1;187.212;80;225;4.375;81.875;137.1;-191.587;80;-137.1;193.775;81.875;-225;-2.1875;80;-137.1;-185.025;81.875
70;137.1;189.4;80;225;0;80;137.1;-189.4;80;-137.1;189.4;80;-225;0;80;-137.1;-189.4;80
71;137.1;191.587;80;225;-4.375;81.875;137.1;-187.212;80;-137.1;185.025;81.875;-225;2.1875;80;-137.1;-193.775;81.875
72;137.1;193.775;80;225;-8.75;83.75;137.1;-185.025;80;-137.1;180.65;83.75;-225;4.375;80;-137.1;-198.15;83.75
73;137.1;195.962;80;225;-13.125;85.625;137.1;-182.837;80;-137.1;176.275;85.625;-225;6.5625;80;-137.1;-202.525;85.625
74;137.1;198.15;80;225;-17.5;87.5;137.1;-180.65;80;-137.1;171.9;87.5;-225;8.75;80;-137.1;-206.9;87.5
75;137.1;200.337;80;225;-21.875;89.375;137.1;-178.462;80;-137.1;167.525;89.375;-225;10.9375;80;-137.1;-211.275;89.375
76;137.1;202.525;80;225;-26.25;91.25;137.1;-176.275;80;-137.1;163.15;91.25;-225;13.125;80;-137.1;-215.65;91.25
77;137.1;204.712;80;225;-30.625;93.125;137.1;-174.087;80;-137.1;158.775;93.125;-225;15.3125;80;-137.1;-220.025;93.125
78;137.1;206.9;80;225;-35;95;137.1;-171.9;80;-137.1;154.4;95;-225;17.5;80;-137.1;-224.4;95
79;137.1;209.087;80;225;-35;93.125;137.1;-169.712;80;-137.1;154.4;93.125;-225;19.6875;80;-137.1;-224.4;93.125
